Area,AspectRatio,Diameter,MeanGrey,StageX,StageY,O,Mgx,Alx,Si,S,Cax,Ti,Mn,Fe,Mg,Al,Ca
3.405864,1.171463,2.082422,75.13513,1.76983,1.173923,31.50692,1.125363,21.54103,0.2690677,0.754311,12.57335,0,2.772467,29.4575,0.039895986,0.689853746,0.270250268
0.1610882,1.201848,0.4528839,109.5714,1.80527,1.151974,15.01504,4.907539,10.34482,0.07787914,0.3032631,0.4114949,0.1294773,9.341928,59.46856,0.33840494,0.644391594,0.017203466
0.1841008,1.369866,0.4841533,91.875,1.88068,1.2084882,16.27409,4.527819,9.98696,0,1.015462,0.08670723,0,6.852411,61.25655,0.332877297,0.663257886,0.003864818
0.2531386,2.097827,0.5677201,95.45454,1.87976,1.2051535,15.14055,4.882887,10.49655,0.3031631,0.07000196,0.2241845,0,9.051521,59.83114,0.336731766,0.653894955,0.009373279
0.6443527,1.118033,0.9057679,82.67857,1.94834,1.1588349,22.67847,1.820105,16.82018,0.1640072,0.4525287,7.482748,0,9.02221,41.55975,0.084454774,0.705037789,0.210507437
0.1380756,1.273145,0.419289,112.5,1.87702,1.1007917,15.10496,4.820877,10.52705,0.2699344,0.6326683,0,0,8.527349,60.11716,0.336408102,0.663591898,0
0.1380756,1.80278,0.419289,135.3333,2.04484,1.1121309,17.74731,0.3935458,11.24884,0.2810489,0.3009879,7.683559,0.1975653,2.294828,59.85231,0.025868056,0.667928905,0.306203039
0.8054409,1.08796,1.012679,87.88571,2.09336,1.1040999,23.6965,1.737635,16.37095,0.428764,0.8526673,6.317439,0,6.359781,44.23627,0.085360429,0.726483754,0.188155817
0.115063,1.789473,0.3827568,123,2.22234,1.2187095,11.30591,3.127312,6.212653,0.1710002,0.01047101,0.001932359,0.0314174,5.742612,73.39669,0.357789119,0.642076845,0.000134036
0.09205039,1.798364,0.3423481,125.75,2.3198,1.1920271,8.977686,2.963398,6.26708,0.1465352,0.70904,0.001513548,0.01193807,7.260545,73.66226,0.343556264,0.656337351,0.000106386
0.1380756,1.27007,0.419289,102.1667,2.30339,1.132002,12.40442,4.373834,8.429782,0.2854477,0.3290258,0,0.003689239,8.816093,65.35771,0.364825408,0.635174592,0
0.2761512,1.118034,0.5929642,100.25,2.35075,1.1919361,13.77084,4.385725,8.854187,0.2322085,1.003254,0,0.3017086,9.581785,61.8703,0.354141116,0.645858884,0
1.334731,1.227325,1.303623,75.5,2.36146,1.17097,25.11452,1.749647,17.46246,0,1.240631,7.973827,0,7.217821,39.2411,0.078253463,0.705525225,0.216221312
0.115063,1.116648,0.3827568,127.8,2.41766,1.0910104,12.71082,4.363671,9.290515,0.04237973,0.009602942,0.01089818,0.1788832,8.703416,64.68981,0.341904778,0.657577513,0.000517709
0.1380756,1.270108,0.419289,122,2.61881,1.1938786,16.05982,5.144726,11.75492,0.2849318,0.06621286,0,0.1874055,4.883654,61.61832,0.326369882,0.673630118,0
1.449794,1.396684,1.358652,81.87302,2.67075,1.2140538,21.51166,2.490466,14.30923,0.2395529,1.796497,7.316028,0,6.367282,45.96929,0.125449977,0.651118787,0.223431236
0.1380756,1.802773,0.419289,112.3333,2.70517,1.1572167,12.42194,3.639299,8.225552,0.2354575,0.2237627,0,0,9.454791,65.7992,0.328758755,0.671241245,0
1.012554,1.220553,1.13544,86.09091,2.71578,1.1538481,19.5674,2.03891,14.69516,0,0.7772176,5.21998,0,4.310659,53.39067,0.110339415,0.718391087,0.171269497
0.115063,1.802734,0.3827568,134,2.8074,1.1001802,9.963599,2.786796,6.358493,0.003268811,0.9108682,0,0.146378,7.643742,72.18686,0.326677951,0.673322049,0
0.1841008,1.369868,0.4841533,115.125,0.0764,1.3281748,13.31736,4.451358,10.24582,0.2537514,0.04602784,0,0.02402443,9.69056,61.9711,0.324753656,0.675246344,0
4.395406,1.139183,2.365672,76.94765,0.03621,1.2797489,31.2921,1.889913,21.45458,0,0.8624981,13.14899,0,4.61055,26.74137,0.064628134,0.662756229,0.272615637
0.2071134,1.48582,0.5135221,87.22222,0.28053,1.3072468,24.11117,1.682627,17.40513,0.3853381,3.357973,7.852904,0,3.610785,41.59407,0.075908235,0.709303828,0.214787937
0.09205039,1.414215,0.3423481,133.5,0.42589,1.3168317,16.54141,4.750767,10.28407,0,0.4026759,0.5866126,0.35339,2.154162,64.92692,0.329994731,0.645300931,0.024704338
1.841008,1.118034,1.531027,75.5,0.66389,1.3130979,29.73601,1.431878,21.11272,0.4530306,0.8091546,11.25078,0.003568703,7.70397,27.49889,0.052401431,0.69796768,0.249630889
0.115063,1.116648,0.3827568,115.6,0.86125,1.3113041,10.58552,3.651774,7.541647,0.2293576,0.1746169,0.09702924,0.2884065,5.885468,71.54619,0.347017417,0.647392367,0.005590216
0.3682016,1.346268,0.6846961,98.8125,0.97541,1.2857862,12.91188,1.217076,8.873123,0.02651372,0.6431569,2.243842,0.154502,8.054146,65.87576,0.114894506,0.756679659,0.128425835
0.09205039,1.414211,0.3423481,123.5,0.97843,1.2824399,13.73386,3.952091,9.567103,0,0.06408568,0.1902286,0.25555,8.811844,63.42524,0.310947692,0.679977974,0.009074334
0.7133905,1.776568,0.9530567,81.19355,1.23646,1.2780405,16.26238,0.5264524,9.975411,0,0.06901346,6.462146,0.1535626,9.390681,57.16035,0.039125108,0.669701443,0.291173448
0.7364031,1.497756,0.9683065,87.0625,1.23994,1.2765133,16.17482,0.9962925,10.13331,0.06642343,0.3818263,6.607718,0.7094029,7.339044,57.59117,0.070377776,0.646627242,0.282994983
0.1380756,1.802773,0.419289,125.6667,1.46797,1.2852483,13.01098,4.836473,9.091932,0.04575204,0.204196,0,0.0329146,3.238598,69.53915,0.37062144,0.62937856,0
0.2991638,1.249992,0.6171767,93.92308,1.524,1.2483721,20.06572,0.2479434,14.49693,0.2352839,0.009229578,10.62929,0.02190952,6.56321,47.73049,0.012529932,0.661799146,0.325670922
1.564857,1.143955,1.411537,79.89706,1.44355,1.2319216,28.02793,1.443392,20.69973,0.300579,0.592952,11.21149,0,3.642299,34.08163,0.053578443,0.694103874,0.252317683
0.2991638,1.25,0.6171767,98.61539,1.68235,1.3440846,16.46416,4.560458,11.66014,0.147109,0.159559,0,0.3907868,9.929784,56.688,0.302145235,0.697854765,0
0.2991638,1.637118,0.6171767,99.53846,1.83492,1.3305898,16.11628,4.986893,11.28795,0.2930309,0.5462399,0.4595318,0.2226325,4.111537,61.9759,0.322516923,0.659464662,0.018018415
0.4832645,1.16619,0.7844179,72.95238,1.71532,1.3115237,23.55104,0.8496481,21.87296,0.1128229,0.08942607,0.05525574,0,9.77389,43.69495,0.041161145,0.957215908,0.001622947
0.230126,1.483381,0.5412998,106.2,1.74987,1.2971623,18.96568,3.905522,14.08464,0.2475911,0.02592851,0.02777909,0,8.843808,53.89906,0.234626995,0.764361203,0.001011802
0.5062771,1.280563,0.8028774,81.63636,1.90577,1.2818374,20.81926,1.763885,15.74291,0.2150432,0.8095499,6.239757,0,5.208755,49.20084,0.089228129,0.719400152,0.191371719
0.1841008,1.414185,0.4841533,111.125,1.99736,1.2685219,13.16893,3.886977,8.218231,0.09683563,0.509598,0.05173362,0.05447236,8.393985,65.61923,0.342699048,0.654535588,0.002765364
0.2531386,1.412122,0.5677201,93.27273,0.22308,0.017827,17.64828,4.34857,12.7929,0,0.7957404,0,0,9.331195,55.08331,0.273409308,0.726590692,0
2.048121,1.540173,1.614853,87.91011,0.38939,0.134451,22.841,1.842414,15.6652,0.2670335,0.4136674,10.74564,0,0,48.22505,0.081854319,0.628701234,0.289444447
0.4372393,1.176764,0.7461303,95.47369,0.33256,0.104581,16.49914,3.529194,12.96362,0.02081108,2.070429,1.612956,0,7.085479,56.21837,0.217613186,0.722087724,0.06029909
0.2761512,1.118034,0.5929642,103,0.33581,0.074535,13.02983,3.356931,8.712892,0.05539817,0.2664776,0,0.000782211,9.814135,64.76355,0.298986931,0.701013069,0
1.841008,1.118034,1.531027,80.175,0.43577,0.069386,20.89783,0.7470908,15.51176,0.02333318,0.1918738,8.158719,0,6.81002,47.65937,0.037911649,0.711073268,0.251015083
0.09205039,1.4142,0.3423481,115.5,0.49769,0.026728,11.41149,3.229754,7.14608,0,1.923356,0,0.005581469,8.905931,67.37781,0.333475379,0.666524621,0
0.115063,1.116665,0.3827568,92.2,0.76885,0.105119,18.706,4.09809,14.40264,0.1070879,0.1398828,0.2291695,0,8.147209,54.16992,0.23760355,0.754340685,0.008055765
0.2071134,1.490713,0.5135221,97.22222,0.76855,0.104513,17.92534,5.184378,13.34686,0.06999646,0,0,0,9.394663,54.07876,0.300696931,0.699303069,0
0.2071134,1.41421,0.5135221,103.1111,0.65622,0.078751,13.06863,2.748338,9.484324,0.09218251,0.7051986,0.03852674,0,7.578306,66.2845,0.242372386,0.755567678,0.002059936
0.2761512,1.118033,0.5929642,96.25,0.8838,0.089004,15.89232,4.141476,11.14191,0.02768172,0.2517646,0.3627564,0.03675779,5.512565,62.63277,0.287076046,0.697678672,0.015245282
1.656907,1.3308,1.45246,87.54166,0.89548,0.040122,22.16974,0.6675002,16.66091,0.3424951,0.4283343,8.293659,0.04763384,7.509806,43.87992,0.032174261,0.725454031,0.242371707
0.09205039,1.573349,0.3423481,113.25,1.03565,0.140136,15.23755,2.512261,11.30067,0,0.5343468,0,0.06485339,5.45822,64.89211,0.197494347,0.802505653,0
0.1841008,1.369851,0.4841533,107.875,0.98792,0.109936,16.32432,0.2653925,14.37655,0.08187673,0.1628939,0,0.1539077,8.698332,59.93672,0.020026014,0.979973986,0
0.2991638,1.249992,0.6171767,83.92308,1.03111,0.093425,18.13082,2.349864,15.22513,0.2136319,0.000463188,0.366264,0,9.316273,54.39755,0.14393842,0.842459453,0.013602126
0.8284535,1.338118,1.027044,82.44444,0.97802,0.044734,24.54373,1.811494,19.51069,0,0.9877647,8.554621,0,6.340871,38.25082,0.073569328,0.715791459,0.210639213
0.1380756,1.802765,0.419289,115.3333,1.22796,0.126827,12.9369,1.593865,10.10726,0.2409642,2.164841,2.025203,0.1780118,8.74978,62.00318,0.133354722,0.763913694,0.102731585
0.3912142,1.452356,0.7057686,101.9412,1.38547,0.039288,26.69368,2.477832,20.40597,0,2.269891,3.060395,0,4.081511,41.01073,0.108834572,0.809666656,0.081498771
0.1380756,1.27007,0.419289,129.5,1.31081,0.029799,15.34001,4.200566,10.30209,0.006640696,0.5743276,0,0.05813856,9.682733,59.83549,0.31099374,0.68900626,0
0.7364031,1.266103,0.9683065,82.5625,1.31228,0.012501,21.46635,1.58454,16.05622,0.3260013,0.6545658,7.371834,0,7.310026,45.23046,0.077075409,0.705520986,0.217403605
1.403768,1.094316,1.336912,80.91803,1.49596,0.056864,29.06072,4.360995,21.76302,0.1505483,1.113005,7.796823,0.1818564,8.456013,27.11701,0.151699226,0.68386587,0.164434905
0.2531386,1.407963,0.5677201,104.7273,1.41584,0.046481,9.158566,0.4571207,5.711683,0.05733342,2.031927,4.832029,0.3923467,9.829644,67.52935,0.053487284,0.60372303,0.342789686
0.1610882,1.201848,0.4528839,111.7143,1.68479,0.09302,17.37887,3.405492,13.2343,0,0.357327,0.05984785,0,8.244685,57.31948,0.221180004,0.776463357,0.002356639
0.230126,1.483384,0.5412998,92.9,1.67957,0.075135,19.84748,4.596971,16.25026,0.2382713,0.01301293,0,0,8.731442,50.32256,0.238474483,0.761525517,0
1.403768,1.094306,1.336912,81.06557,1.73142,0.06315,27.55069,0.9076114,19.71636,0.2100466,0.4130937,11.09325,0.02179724,3.968913,36.11824,0.035670942,0.699995688,0.26433337
0.2991638,1.249992,0.6171767,106.6154,1.88816,0.125797,24.6885,0.8616345,17.38363,0.1518446,1.207476,9.238639,0,0,46.46828,0.038871314,0.70843598,0.252692705
0.1380756,1.789529,0.419289,128.3333,1.92843,0.099282,16.85484,4.629937,11.96722,0.135782,0.4288682,0,0,7.167066,58.81628,0.29985718,0.70014282,0
0.09205039,1.581146,0.3423481,124.5,1.92072,0.053795,8.06714,1.232891,6.193648,0,2.663012,1.626456,0.3063401,9.07772,70.83279,0.15777983,0.716023563,0.126196608
0.115063,1.116661,0.3827568,98.4,1.96861,0.038181,14.52645,3.457527,10.24418,0.1786483,0,0.1191185,0,1.176693,70.29739,0.270461954,0.723888697,0.005649349
1.77197,1.125835,1.502046,81.53247,1.95033,0.014872,24.55707,1.368647,19.03392,0,0.7395581,8.822214,0,9.609847,35.86875,0.057237653,0.719072373,0.223689974
0.1610882,1.201846,0.4528839,102.5714,2.10785,0.030793,17.77943,2.170255,14.1237,0,4.19008,5.454909,0,7.200746,49.08088,0.119008844,0.699634066,0.181357091
0.09205039,1.4142,0.3423481,130,2.2882,0.07729,9.710854,2.990861,5.961973,0.0572001,0.3526897,0,0,7.249121,73.6773,0.357050208,0.642949792,0
0.1841008,1.41421,0.4841533,96.125,2.43344,0.045006,22.32015,2.410633,16.84913,0.4200382,0.8665467,3.07125,0,1.287652,52.7746,0.123664804,0.780812021,0.095523174
0.115063,1.116656,0.3827568,125,2.52248,0.093592,6.92069,2.3259,4.404423,0.04922276,0.6247732,0,1.100336,7.97122,76.60344,0.368920129,0.631079871,0
1.219668,1.182861,1.246166,82.28302,2.55936,0.04858,26.64573,1.567546,19.51411,0,0.7444138,7.402719,0.3357707,9.982343,33.80736,0.066186676,0.744308572,0.189504751
0.2761512,1.118042,0.5929642,103.6667,2.49048,0.046355,16.67953,4.606664,13.10529,0.2766546,0.1863036,0.05631899,0.02211883,8.965522,56.1016,0.279540468,0.718387523,0.002072009
0.09205039,1.414209,0.3423481,137,2.66631,0.100147,6.451702,1.586877,3.887002,0.03448808,0.405916,0,0,6.268466,81.36555,0.311263209,0.688736791,0
0.09205039,1.573353,0.3423481,138,2.69412,0.066691,6.227759,0.2023963,5.523316,0.3022233,0,0.09536655,0,5.447819,82.20112,0.038554028,0.950432054,0.011013918
1.610882,1.74743,1.432145,87.75714,2.7756,0.020031,24.2361,1.551014,17.35819,0,0.8397069,11.17621,0.2382228,5.109261,39.4913,0.064605512,0.653149027,0.282245461
0.2531386,1.7833,0.5677201,94.81818,2.86269,0.127786,18.17777,5.590727,13.06418,0.1331336,0.2995403,0.03020748,0,6.052114,56.65233,0.321112143,0.67783594,0.001051917
0.4372393,2.005771,0.7461303,102.1579,2.88425,0.030027,15.90817,3.12142,11.85967,0,0.6396559,0,0,7.836854,60.63423,0.225620862,0.774379138,0
0.5523024,1.337661,0.838578,90.45834,2.89454,0.021199,17.77648,2.377789,12.86588,0.04249785,2.464531,1.998762,0,9.733035,52.74103,0.156310588,0.764026766,0.079662646
0.3682016,1.093868,0.6846961,111.0625,0.16736,0.258587,14.25704,2.208755,9.898525,0,1.346559,0.1983945,0,9.945226,62.1455,0.195970938,0.793356902,0.01067216
0.115063,1.116651,0.3827568,124,0.22338,0.222925,9.649228,2.59537,6.865012,0.01746638,0.3304714,0.01801968,0.000263538,6.864618,73.65955,0.294668085,0.704091522,0.001240393
0.9435165,2.163124,1.096049,87.70731,0.61699,0.254535,24.48221,3.952865,18.68448,0.3591393,1.031224,0.4586186,0.1902059,5.350721,45.49053,0.187255576,0.799572385,0.013172039
0.1380756,1.270065,0.419289,108.8333,0.75313,0.227739,16.67138,2.151448,13.29233,0.1407626,0.1896184,0,0,8.727685,58.82677,0.151948961,0.848051039,0
6.259427,1.144365,2.823074,63.36397,0.72551,0.223876,26.735,1.780337,16.85006,0.2317075,0.6463565,11.23127,0,9.760996,32.76426,0.074769065,0.639256534,0.285974401
1.587869,1.143958,1.421878,79.5942,0.8397,0.259645,27.78133,1.839876,19.19854,0.09557043,1.046988,14.10893,0,5.970624,29.95813,0.066333243,0.625266085,0.308400672
3.198751,1.135756,2.018112,83.57554,0.92373,0.25697,25.84216,1.266402,17.15269,0.3258655,1.935298,9.974947,0,4.790793,38.71185,0.055522284,0.679331832,0.265145884
0.09205039,1.414207,0.3423481,128,0.84583,0.178315,10.64042,2.195224,7.841154,0.02429218,0,0,0,7.743148,71.55576,0.236592631,0.763407369,0
0.1380756,1.802773,0.419289,115,0.8836,0.178204,13.38806,2.506515,10.65862,0.2746686,1.546411,0.01506257,0,6.916878,64.69379,0.206398334,0.792849674,0.000751993
0.2531386,1.412122,0.5677201,90.27273,0.83061,0.162887,18.88449,2.844807,14.03621,0.0188326,0.3227268,0,0.01370357,3.030416,60.84882,0.183247973,0.816752027,0
2.163184,1.109686,1.659594,59.5,1.02957,0.241793,19.90062,1.302464,13.01898,0.4030094,1.39615,6.133735,0,0,57.84504,0.077611188,0.700792681,0.221596131
0.1380756,1.270078,0.419289,121.3333,0.96129,0.236836,11.48491,1.995723,7.841095,0,0.04148398,0,0,4.949203,73.68758,0.21981888,0.78018112,0
0.1841008,1.414164,0.4841533,107.5,1.05497,0.211378,22.29288,2.139223,16.81185,0,0.5802987,0.20806,0,3.266991,54.7007,0.12257556,0.870196492,0.007227947
8.606711,1.064055,3.310348,77.14706,1.32186,0.175095,38.90535,3.221683,24.34623,0.1039872,0.3269173,13.81001,0,5.654316,13.63151,0.095918875,0.654797458,0.249283667
0.8744787,1.178022,1.055188,77.05264,1.29691,0.150897,28.61539,3.276647,22.4566,0.3157024,0.2371865,5.459779,0,7.551266,32.08744,0.121931204,0.754889184,0.123179612
0.1841008,1.369868,0.4841533,88.75,1.52272,0.231241,17.16105,3.988968,12.57479,0,0.1682482,0.07412809,0,6.961445,59.07136,0.259136743,0.737943613,0.002919643
1.311718,1.231094,1.292336,80.96491,1.47844,0.183737,33.75402,2.183983,23.03834,0.03069538,0.008667642,9.252657,0,0.9728733,30.75876,0.076348791,0.727542026,0.196109184
0.9665291,1.218002,1.109334,78.38095,1.50754,0.175763,21.69487,2.767951,16.55151,0.04336993,1.623249,2.852175,0.1726596,8.729712,45.56451,0.142318974,0.768769281,0.088911745
0.1380756,1.273158,0.419289,115,1.99993,0.268673,13.73645,3.986941,11.15035,0,0.6362313,0,0.9664423,9.916945,59.60664,0.28357505,0.71642495,0
0.2531386,1.789064,0.5677201,98.27273,2.00895,0.240734,15.84102,5.215279,11.67384,0.06147675,0.194205,0,0,9.388408,57.62577,0.33090208,0.66909792,0
1.219668,1.179243,1.246166,76.73585,1.93691,0.194829,24.53135,0.7562699,18.74984,0.0859032,1.01522,11.24379,0.08160397,7.804976,35.73104,0.030854525,0.691024761,0.278120714
1.910046,1.166168,1.55947,79.90362,1.97344,0.184709,24.92728,1.597868,18.55842,0.0454031,0.313606,7.705104,0.0469328,7.166196,39.6392,0.069369839,0.727821333,0.202808827
1.288705,1.179245,1.280949,83.78571,2.0033,0.175519,23.83454,1.656909,16.06759,0.4118347,0.6766936,13.38034,0.1213104,7.314066,36.53671,0.06823096,0.59770592,0.33406312
1.541844,1.248228,1.40112,71.80597,2.09821,0.262923,26.55636,1.57287,17.04196,0.0544754,1.325983,7.42347,0.3249337,0,45.69995,0.073264398,0.71709004,0.209645562
3.290802,1.135752,2.046944,76.86014,2.16069,0.254547,33.98374,1.379265,24.18202,0.03901523,0.4252419,12.96094,0,1.952212,25.07757,0.044374977,0.702808482,0.252816541
0.8284535,1.764498,1.027044,96.33334,2.30355,0.138532,12.5848,0.6132773,7.881555,0.2576368,2.221436,5.73197,0,8.618632,62.09069,0.054716511,0.63522475,0.310058739
0.8284535,1.33811,1.027044,85.22222,2.34088,0.246129,25.99619,0.474858,19.52445,0.09595673,0.2061586,9.032789,0.1315917,5.568917,38.96909,0.020130781,0.747703931,0.232165288
0.09205039,1.414211,0.3423481,128.75,2.3977,0.22169,14.41804,3.762241,10.10246,0.4279731,0.8019543,0.1993658,0,7.416871,62.87109,0.28920009,0.701508512,0.009291397
0.115063,1.789478,0.3827568,125.4,2.56663,0.252747,15.39996,5.60103,11.00306,0.2186976,0.3704396,0.1856609,0.3322028,9.032815,57.85614,0.357821016,0.634987857,0.007191127
2.117159,1.098433,1.641844,83.6087,2.51723,0.16703,24.26041,1.02193,15.9476,0,2.987263,8.499611,0.7499948,0.4143192,46.11888,0.049653245,0.699964181,0.250382574
1.725945,1.201845,1.482411,78.26667,2.61425,0.142473,29.45295,3.428386,23.95542,0.01364494,0.5131488,6.746283,0.1113385,7.548944,28.22989,0.117577186,0.742149045,0.140273769
0.5292897,1.545662,0.8209218,109.6522,2.67327,0.199338,7.697185,1.062458,4.766769,0.03794891,2.56335,3.187735,0,9.849673,70.83488,0.145518629,0.589773049,0.264708322
0.09205039,1.414209,0.3423481,127.5,2.83383,0.219498,9.918021,2.75516,5.920394,0,0.2943588,0,0,7.756604,73.35546,0.340003741,0.659996259,0
0.2531386,1.118034,0.5677201,91,0.00923,0.394369,20.56634,3.637367,16.55479,0,0.3169567,0.1062132,0.1303906,7.528948,51.15899,0.194965535,0.801582807,0.003451658
7.364031,1.09065,3.062054,79.93437,0.02892,0.331811,33.77659,1.86601,24.05531,0.2480338,0.697677,13.97995,0,2.371442,23.00499,0.05818165,0.677543248,0.264275102
0.460252,1.28949,0.7655135,85.9,0.25432,0.32417,19.04383,3.74135,15.32965,0.1482742,0.2893318,0.000997827,0,7.003543,54.44302,0.212698417,0.78726719,3.44E-05
0.3912142,1.573261,0.7057686,84.29412,0.37505,0.313499,26.18473,0.4907718,18.21787,0.3179829,0.282491,9.717555,0,1.903211,42.88539,0.02148791,0.720553406,0.257958683
0.690378,1.213348,0.9375588,85.23333,0.61195,0.399272,17.95598,1.658674,12.18687,0.3031831,2.947039,5.78233,0,6.569799,52.59613,0.102555774,0.680683542,0.216760684
0.3682016,1.34131,0.6846961,84.6875,0.70269,0.304344,23.62977,3.42919,18.79957,0.06067644,0.3856862,0.05707053,0,6.794651,46.84338,0.167716878,0.830590828,0.001692294
0.4372393,1.174325,0.7461303,90.8421,0.81457,0.381079,20.86095,2.366463,17.18261,0.173916,4.046743,4.093927,0,8.759691,42.51569,0.11617167,0.761980117,0.121848214
0.3221764,1.25,0.6404746,101.1429,0.98557,0.392105,15.38766,3.890641,11.64357,0,0.257801,0,0.1033681,5.713727,63.00323,0.270018201,0.729981799,0
0.115063,1.116658,0.3827568,121.8,1.00816,0.389612,8.754225,2.654372,5.91738,0.1305024,0.9061088,0,0.232236,7.798027,73.60715,0.3318043,0.6681957,0
0.2991638,1.25,0.6171767,93.46154,0.93687,0.341581,22.92629,3.591388,17.70987,0.0219288,0,0,0,1.795134,53.95539,0.183332077,0.816667923,0
0.2071134,1.763427,0.5135221,102.5556,1.23405,0.340707,14.56243,4.059152,9.322536,0.09326544,2.065078,0.08842146,0,9.600482,60.20864,0.323845242,0.671877766,0.004276992
0.4832645,1.166187,0.7844179,95.85714,1.32343,0.401731,29.69805,0,17.67961,0.2338092,0,13.82,0,0,38.56853,0,0.655893302,0.344106698
0.115063,1.79391,0.3827568,125.4,1.39378,0.388781,7.556839,1.475816,4.193088,0.0104211,0.7005996,0,0.09553913,7.834223,78.13348,0.280380203,0.719619797,0
0.2071134,1.48582,0.5135221,106,1.39272,0.388481,17.03592,2.809632,13.78714,0.2566044,0.1591717,0.03617252,0,8.627586,57.28777,0.183802859,0.814762444,0.001434697
5.960263,1.078688,2.754785,79.62548,1.30749,0.346256,34.11454,1.842708,24.71428,0.1465185,0.6055378,13.34089,0.02647504,8.239417,16.96964,0.057126433,0.692121828,0.250751739
0.1610882,1.201846,0.4528839,103.4286,1.28166,0.330858,12.30347,2.635256,9.460116,0,0.3567952,0.6430523,0,9.225366,65.37594,0.227748854,0.738556705,0.03369444
0.1380756,1.27007,0.419289,94.33334,1.4857,0.385477,14.02228,4.183093,10.31394,0.005956302,0.3035467,0,0,7.631051,63.54013,0.309855376,0.690144624,0
0.2531386,1.691327,0.5677201,105.5455,1.77218,0.40921,15.50626,4.30979,12.31299,0.02070736,0.08847516,0,0.3837185,9.073959,58.3041,0.27926393,0.72073607,0
1.633894,1.201848,1.442338,78.45071,1.94117,0.404769,28.9884,1.806052,21.13735,0.3568628,0.4521425,8.721844,0.009980863,8.046464,30.4809,0.068963997,0.729116135,0.201919867
0.5062771,1.264905,0.8028774,88.36364,1.92081,0.294088,20.7191,3.6199,16.51346,0.006631682,0.2368628,0.217257,0,5.182528,53.50426,0.193899146,0.799045291,0.007055563
0.115063,1.789474,0.3827568,118.4,2.0194,0.391493,16.96688,4.25421,12.44878,0.1792865,0.005138139,0,0,9.717493,56.42821,0.274469372,0.725530628,0
0.1841008,1.369882,0.4841533,98.75,2.31221,0.297185,13.786,2.925578,9.706911,0,0,0.1868596,0.03580715,5.505394,67.85345,0.247771488,0.742633762,0.009594749
0.2071134,1.490641,0.5135221,98.11111,2.25607,0.291282,15.14745,0.1345745,11.9363,0,0,0,0.7378362,9.834714,62.20914,0.012326855,0.987673145,0
0.115063,1.116651,0.3827568,124,2.55267,0.352607,11.47976,4.183922,7.845284,0,0.6947484,0,0,8.741135,67.05515,0.371213695,0.628786305,0
0.09205039,1.414207,0.3423481,127,0.19218,0.548565,10.18052,1.291981,5.684409,0,0.1697299,2.796083,0.2484556,6.203602,73.42522,0.159067912,0.632216411,0.208715678
0.5523024,1.451689,0.838578,96.79166,0.19763,0.545819,15.88706,1.566131,8.436538,0.1788145,1.883595,4.255633,0.05104685,3.104665,64.63652,0.133090903,0.647647278,0.219261819
1.380756,1.177543,1.325908,76.63333,0.28654,0.446042,29.43367,2.42867,22.97236,0.1603521,1.309299,8.255521,0,8.441085,26.99905,0.086166219,0.736254793,0.177578988
3.820091,1.139787,2.205423,80.83132,0.3954,0.52946,30.82248,1.628053,22.35464,0,0.4385177,12.39875,0,5.270982,27.08657,0.055490656,0.688292435,0.256216908
0.2071134,1.483361,0.5135221,120.1111,0.4767,0.525884,14.92916,3.358046,12.33313,0,0.09486774,0.000125675,0,7.256444,62.02823,0.231602118,0.768392627,5.26E-06
0.09205039,1.581131,0.3423481,128.25,0.55406,0.522319,12.76371,3.100642,8.848093,0.0424557,1.412336,0,0,9.827751,64.00502,0.279500058,0.720499942,0
1.311718,1.228079,1.292336,78.78947,0.55637,0.48196,22.81202,2.233445,16.14464,0.2885129,2.033417,4.312828,0,4.827468,47.34766,0.114933784,0.750507095,0.134559121
1.518831,1.133104,1.390624,83.42424,0.72279,0.536386,26.01631,1.195117,18.64548,0.1191147,0,8.277206,0,1.939278,43.8075,0.051833608,0.730514054,0.217652339
1.357743,1.231094,1.314813,80.50848,0.64258,0.499001,27.88196,2.057152,20.84655,0.4098949,0.6288837,7.721942,0,6.961515,33.49211,0.080450174,0.736459371,0.183090455
2.025109,1.16619,1.605755,80.125,0.64531,0.495958,32.97266,1.584103,22.62185,0.2373289,0.7711133,13.04859,0,0,28.76436,0.052925779,0.682756677,0.264317544
0.3221764,1.34131,0.6404746,87.78571,0.81383,0.439941,17.20232,2.142268,14.98741,0.1716545,2.82082,2.882453,0,4.689971,55.1031,0.122916281,0.776812475,0.100271244
0.09205039,1.57336,0.3423481,121.75,0.79374,0.416031,16.27031,2.751454,12.47174,0.2519012,2.113811,0.07928776,0.2091181,9.935061,55.91733,0.195612794,0.800969618,0.003417588
0.690378,1.649231,0.9375588,93.06667,0.94787,0.417398,14.95985,2.135298,10.78525,0.03349772,0.8087398,3.232171,0.1798944,5.433259,62.43204,0.154309824,0.704075596,0.141614581
5.822187,1.157501,2.72269,77.98814,1.22072,0.502459,37.25549,2.218212,25.24194,0.01085526,0.8593703,14.29319,0.122343,5.241681,14.75693,0.065849295,0.676900453,0.257250252
0.115063,1.116658,0.3827568,124.4,1.18417,0.503173,13.20681,3.786168,8.854087,0.4121607,0,0,0,8.799164,64.94161,0.321284548,0.678715452,0
0.1380756,2.214145,0.419289,111.5,1.27171,0.454372,13.28152,3.990018,9.442375,0.3467743,1.17671,0.08929666,0.3293797,8.838608,62.50532,0.317325752,0.678368543,0.004305705
